BP,DHD,Dtrc7,Atrc7,Drec7,lat,lon
0.6667,51.09,0,0,0,25.225,-80.225
0.7829,51.1,0,0,0,25.275,-80.225
0.9086,51.1,0,0,0,25.275,-80.225
0.05,31.48,0,0,0,9.975,125.225
0,31.48,0,0,0,9.975,125.225
0,31.48,0,0,0,9.975,125.225
1,31.48,0,0,0,9.975,125.225
0.063,36.68,0,0,0,26.125,-80.075
0.0938,37.28,0,0,0,25.925,-80.075
0.2222,37.28,0,0,0,25.925,-80.075
0.25,37.97,0,0,0,26.225,-80.075
0.2826,35.49001,0,0,0,25.925,-80.125
0.2941,35.58,0,0,0,25.875,-80.125
0.313,37.97,0,0,0,26.225,-80.075
0.3438,37.28,0,0,0,25.925,-80.075
0.3889,37.28,0,0,0,25.925,-80.075
0.4706,35.58,0,0,0,25.875,-80.125
0.5,35.58,0,0,0,25.875,-80.125
0.5,35.58,0,0,0,25.875,-80.125
0.63,51.1,0,0,0,25.275,-80.225
0.6522,35.49001,0,0,0,25.925,-80.125
0.746,35.58,0,0,0,25.875,-80.125
0.7778,35.58,0,0,0,25.875,-80.125
0.98,51.1,0,0,0,25.275,-80.225
0,49.55,0,0,0,22.875,121.225
0.143,36.12,0,0,0,26.025,-80.075
0.1667,51.65,0,0,10,25.325,-80.225
0.167,36.17,0,0,0,26.075,-80.075
0.077,36.17,0,0,0,26.075,-80.075
0.205,53.05,0,0,0,25.025,-80.375
0.3333,51.65,0,0,10,25.325,-80.225
0,36.17,0,0,0,26.075,-80.075
0.405,53.47,0,0,0,24.975,-80.425
0.6176,49.36,0,0,0,25.375,-80.175
0.6618,49.36,0,0,0,25.375,-80.175
0.98,53.47,0,0,0,24.975,-80.425
0,49.41,0,0,0,23.125,121.375
0,49.41,0,0,0,23.125,121.375
0.4,53.05,0,0,0,25.025,-80.375
0.48,53.47,0,0,0,24.975,-80.425
0.19,52.71,0,0,0,25.225,-80.275
0.257,52.71,0,0,0,25.225,-80.275
0.27,52.71,0,0,0,25.225,-80.275
0.92,52.01,0,0,0,25.125,-80.275
0,39.88,0,0,10,29.475,34.925
0,39.88,0,0,10,29.475,34.925
0.2875,45.76,0,0,0,1.775,110.175
0.2875,45.76,0,0,0,1.775,110.175
0.132,51.1,0,0,0,25.275,-80.225
0.136,52.71,0,0,0,25.225,-80.275
0.207,52.71,0,0,0,25.225,-80.275
0.313,51.1,0,0,0,25.275,-80.225
0.3333,41.44,0,0,0,25.725,-80.075
0,38.42,0,0,0,25.725,-80.125
0.4,41.44,0,0,0,25.725,-80.075
0.6216,41.44,0,0,0,25.725,-80.075
0.642,42.6,0,0,0,25.675,-80.075
0.6757,41.44,0,0,0,25.725,-80.075
0.7429,36.7,0,0,0,25.775,-80.125
0.8,36.7,0,0,0,25.775,-80.125
0.8148,42.6,0,0,0,25.675,-80.075
1,38.42,0,0,0,25.725,-80.125
0.1,28.24,0,0,0,10.075,125.125
0,28.24,0,0,0,10.075,125.125
0.6,28.24,0,0,0,10.075,125.125
0.7,28.24,0,0,0,10.075,125.125
0.105,36.17,0,0,0,26.075,-80.075
0.071,36.17,0,0,0,26.075,-80.075
0,36.68,0,0,0,26.125,-80.075
0,36.68,0,0,0,26.125,-80.075
0.125,37.28,0,0,0,25.925,-80.075
0.154,36.6,0,0,0,25.975,-80.075
0.074,38.44,0,0,0,25.825,-80.075
0.2857,51.09,0,0,0,25.225,-80.225
0.3915,51.09,0,0,0,25.225,-80.225
0.5306,51.09,0,0,0,25.225,-80.225
0.538,39.6,0,0,0,25.775,-80.075
0.6319,38.42,0,0,0,25.725,-80.125
0.6349,51.09,0,0,0,25.225,-80.225
0.6359,51.09,0,0,0,25.225,-80.225
0.7772,51.09,0,0,0,25.225,-80.225
0.8,54.64,0,0,0,22.225,-159.475
0.1231,38.21,0,0,0,26.275,-80.075
0.2462,38.21,0,0,0,26.275,-80.075
0.2581,39.6,0,0,0,25.775,-80.075
0.2941,38.21,0,0,0,26.275,-80.075
0.2941,38.21,0,0,0,26.275,-80.075
0.3077,37.97,0,0,0,26.225,-80.075
0.4231,37.97,0,0,0,26.225,-80.075
0.4324,39.6,0,0,0,25.775,-80.075
0.5161,39.6,0,0,0,25.775,-80.075
0.6071,49.36,0,0,0,25.375,-80.175
0.6216,49.36,0,0,0,25.375,-80.175
0.6316,39.6,0,0,0,25.775,-80.075
0.6364,36.7,0,0,0,25.775,-80.125
0.7297,39.6,0,0,0,25.775,-80.075
0.75,49.36,0,0,0,25.375,-80.175
0.7568,49.36,0,0,0,25.375,-80.175
0.7644,51.09,0,0,0,25.225,-80.225
0.8087,51.09,0,0,0,25.225,-80.225
0.8678,51.09,0,0,0,25.225,-80.225
0.887,51.09,0,0,0,25.225,-80.225
0.8947,39.6,0,0,0,25.775,-80.075
0.9091,36.7,0,0,0,25.775,-80.125
0,46.53,0,0,0,18.175,-65.275
0.5,44.92,0,0,0,18.125,-65.275
0.2174,38.14,0,0,0,25.875,-80.075
0.2308,38.44,0,0,0,25.825,-80.075
0.286,51.1,0,0,0,25.275,-80.225
0.3182,36.36,0,0,0,25.825,-80.125
0.36,39.6,0,0,0,25.775,-80.075
0.3846,38.44,0,0,0,25.825,-80.075
0.405,55.27,0,0,0,25.075,-80.375
0.405,55.92,0,0,0,25.125,-80.375
0.4348,38.14,0,0,0,25.875,-80.075
0.4359,45.75,0,0,0,25.525,-80.125
0.44,39.6,0,0,0,25.775,-80.075
0.458,51.1,0,0,0,25.275,-80.225
0.4615,44.54,0,0,0,25.575,-80.125
0.5128,45.75,0,0,0,25.525,-80.125
0.5135,55.27,0,0,0,25.075,-80.375
0.5313,45.73,0,0,0,25.575,-80.075
0.5385,44.54,0,0,0,25.575,-80.125
0.5909,36.36,0,0,0,25.825,-80.125
0.6122,45.73,0,0,0,25.575,-80.075
0.625,45.73,0,0,0,25.575,-80.075
0.653,51.1,0,0,0,25.275,-80.225
0.662,51.65,0,0,10,25.325,-80.225
0.6964,47.34,0,0,0,25.475,-80.125
0.7037,36.36,0,0,0,25.825,-80.125
0.7347,45.73,0,0,0,25.575,-80.075
0.8036,47.34,0,0,0,25.475,-80.125
0.8148,36.36,0,0,0,25.825,-80.125
0.8378,55.27,0,0,0,25.075,-80.375
0.45,49.98,0,0,0,25.275,-80.175
0.685,51.09,0,0,0,25.225,-80.225
0.688,51.1,0,0,0,25.275,-80.225
0.773,51.1,0,0,0,25.275,-80.225
0.143,49.98,0,0,0,25.275,-80.175
0.1539,35.89,0,0,0,26.675,-80.025
0.1667,38.21,0,0,0,26.275,-80.075
0.0645,35.89,0,0,0,26.675,-80.025
0.0769,35.59,0,0,0,26.725,-80.025
0.091,38.21,0,0,0,26.275,-80.075
0.095,37.97,0,0,0,26.225,-80.075
0.0968,35.89,0,0,0,26.675,-80.025
0.1935,37.97,0,0,0,26.225,-80.075
0.2,37.97,0,0,0,26.225,-80.075
0.214,51.1,0,0,0,25.275,-80.225
0.222,38.21,0,0,0,26.275,-80.075
0.2222,38.21,0,0,0,26.275,-80.075
0.25,37.97,0,0,0,26.225,-80.075
0.2581,37.97,0,0,0,26.225,-80.075
0.2632,35.59,0,0,0,26.725,-80.025
0.3158,35.59,0,0,0,26.725,-80.025
0,35.59,0,0,0,26.725,-80.025
0,35.59,0,0,0,26.725,-80.025
0,35.89,0,0,0,26.675,-80.025
0,36.61,0,0,0,26.625,-80.025
0,36.61,0,0,0,26.625,-80.025
0,51.1,0,0,0,25.275,-80.225
0.395,38.21,0,0,0,26.275,-80.075
0.4839,49.98,0,0,0,25.275,-80.175
0.5187,49.98,0,0,0,25.275,-80.175
0.5699,49.98,0,0,0,25.275,-80.175
0.625,35.59,0,0,0,26.725,-80.025
0.655,49.98,0,0,0,25.275,-80.175
0.7166,49.98,0,0,0,25.275,-80.175
0.7273,36.87,0,0,0,26.175,-80.075
0.9091,36.87,0,0,0,26.175,-80.075
0.3,28.24,0,0,0,10.075,125.125
0,28.24,0,0,0,10.075,125.125
0,28.24,0,0,0,10.075,125.125
0.45,28.24,0,0,0,10.075,125.125
0.125,36.17,0,0,0,26.075,-80.075
0.1333,34.39,0,0,0,26.025,-80.125
0.25,36.17,0,0,0,26.075,-80.075
0.2857,36.17,0,0,0,26.075,-80.075
0.3,34.39,0,0,0,26.025,-80.125
0.381,36.17,0,0,0,26.075,-80.075
0.4118,36.17,0,0,0,26.075,-80.075
0.5217,36.6,0,0,0,25.975,-80.075
0.5217,36.6,0,0,0,25.975,-80.075
0.5882,36.17,0,0,0,26.075,-80.075
0.592,38.42,0,0,0,25.725,-80.125
0.06,49,0,0,0,4.875,118.125
0.06,49,0,0,0,4.875,118.125
0.06,46.15,0,0,0,4.975,118.225
0.25,46.98,0,0,0,4.925,118.275
0.0025,46.98,0,0,0,4.925,118.275
0,46.15,0,0,0,4.975,118.225
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0,46.15,0,0,0,4.975,118.225
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0.05,45.11,0,0,0,18.325,-64.975
0.0375,46.98,0,0,0,4.925,118.275
0.0375,46.98,0,0,0,4.925,118.275
0,49,0,0,0,4.875,118.125
0,49,0,0,0,4.875,118.125
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0,49,0,0,0,4.875,118.125
0,49,0,0,0,4.875,118.125
0,47.28,0,0,0,4.925,118.225
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0,47.28,0,0,0,4.925,118.225
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0,46.98,0,0,0,4.925,118.275
0.15,29.09,0,0,10,12.125,-68.275
0.04,29.09,0,0,10,12.125,-68.275
0.16,29.09,0,0,10,12.125,-68.275
0.073,29.09,0,0,10,12.125,-68.275
0,29.09,0,0,10,12.125,-68.275
0,49,0,0,0,4.875,118.125
0,49,0,0,0,4.875,118.125
0,47.28,0,0,0,4.925,118.225
0,47.28,0,0,0,4.925,118.225
0,47.28,0,0,0,4.925,118.225
0,47.28,0,0,0,4.925,118.225
0,47.28,0,0,0,4.925,118.225
0,47.28,0,0,0,4.925,118.225
0,47.28,0,0,0,4.925,118.225
0,28.24,0,0,0,10.075,125.125
0,28.24,0,0,0,10.075,125.125
0,28.24,0,0,0,10.075,125.125
0.4,28.24,0,0,0,10.075,125.125
0.05,44.47,0,0,0,18.275,-64.875
0.09,44.47,0,0,0,18.275,-64.875
0.1191,36.87,0,0,0,26.175,-80.075
0.0714,36.87,0,0,0,26.175,-80.075
0.2105,36.87,0,0,0,26.175,-80.075
0.2895,36.87,0,0,0,26.175,-80.075
0,36.87,0,0,0,26.175,-80.075
0,36.87,0,0,0,26.175,-80.075
0.87,35.15,0,0,0,21.475,-157.825
0,52.46,0,0,0,2.275,118.225
0,52.46,0,0,0,2.275,118.225
0.205,51.09,0,0,0,25.225,-80.225
0.25,36.87,0,0,0,26.175,-80.075
0.5,36.87,0,0,0,26.175,-80.075
0.5201,38.42,0,0,0,25.725,-80.125
0.575,53.47,0,0,0,24.975,-80.425
0.6,37.97,0,0,0,26.225,-80.075
0.63,54.21,0,0,0,24.925,-80.475
0.75,31.93,0,0,0,21.375,-157.725
0.8,53.47,0,0,0,24.975,-80.425
0.88,53.47,0,0,0,24.975,-80.425
0.88,53.47,0,0,0,24.975,-80.425
0.88,52.01,0,0,0,25.125,-80.275
0.88,52.01,0,0,0,25.125,-80.275
0.91,31.08,0,0,0,21.325,-157.675
0.95,31.08,0,0,0,21.325,-157.675
0,55.13,0,0,0,2.275,118.275
0,55.13,0,0,0,2.275,118.275
0.11,28.57,0,0,0,11.175,-60.825
0.8,34.95,0,0,0,21.575,-158.275
0.077,28.57,0,0,0,11.175,-60.825
0.13,43.52,0,0,0,18.275,-64.825
0.2,29.53,0,0,0,11.275,-60.525
0.274,29.02,0,0,0,11.325,-60.525
0.562,33.19,0,0,0,11.275,-60.475
0.0625,33.35,0,0,0,-26.625,153.125
0.0875,33.35,0,0,0,-26.625,153.125
0.2913,51.1,0,0,0,25.275,-80.225
0.3636,51.1,0,0,0,25.275,-80.225
0.5267,51.65,0,0,10,25.325,-80.225
0.6019,51.1,0,0,0,25.275,-80.225
0.7614,51.1,0,0,0,25.275,-80.225
0.8702,51.65,0,0,10,25.325,-80.225
0.0253,35.54,13,4.51,8,16.425,-85.975
0.0526,35.54,13,4.51,8,16.425,-85.975
0,35.54,13,4.51,8,16.425,-85.975
0.1111,36.17,0,0,0,26.075,-80.075
0.1739,36.17,0,0,0,26.075,-80.075
0.0833,36.68,0,0,0,26.125,-80.075
0.0833,36.68,0,0,0,26.125,-80.075
0.087,36.17,0,0,0,26.075,-80.075
0.186,36.68,0,0,0,26.125,-80.075
0.1944,36.17,0,0,0,26.075,-80.075
0.3043,36.68,0,0,0,26.125,-80.075
0.3488,36.68,0,0,0,26.125,-80.075
0.4184,53.05,0,0,0,25.025,-80.375
0.4783,36.68,0,0,0,26.125,-80.075
0.5246,53.86,0,0,0,25.125,-80.325
0.566,52.38,0,0,0,25.075,-80.325
0.6885,53.86,0,0,0,25.125,-80.325
0.7755,53.05,0,0,0,25.025,-80.375
0.8679,52.38,0,0,0,25.075,-80.325
0.88,55.52,0,0,0,24.825,-80.625
0,38.08,0,0,0,-1.225,-90.425
0.55,38.42,0,0,0,25.725,-80.125
0.12,30.81,0,0,0,11.125,-60.825
0.093,28.57,0,0,0,11.175,-60.825
0.05,34.01,0,0,0,17.775,-64.775
0.06,34.01,0,0,0,17.775,-64.775
0.05,34.42,0,0,0,17.725,-64.525
0.1,32.82,0,0,0,17.725,-64.675
0.12,35.93,0,0,0,17.825,-64.425
0.0246,35.93,0,0,0,17.825,-64.425
0.08,33.31,0,0,0,17.725,-64.575
0.04,34.62,0,0,0,17.775,-64.825
0.07,34.62,0,0,0,17.775,-64.825
0,55.39,0,0,0,1.675,-91.975
0.109,35.15,0,0,0,21.475,-157.825
0.116,35.15,0,0,0,21.475,-157.825
0.116,35.15,0,0,0,21.475,-157.825
0.1325,33.87,0,0,0,21.425,-157.775
0.1325,33.87,0,0,0,21.425,-157.775
0.142,35.6,0,0,0,21.475,-157.775
0.033,33.31,0,0,0,21.425,-157.825
0.149,35.15,0,0,0,21.475,-157.825
0.149,35.15,0,0,0,21.475,-157.825
0.149,35.15,0,0,0,21.475,-157.825
0.149,35.15,0,0,0,21.475,-157.825
0.149,35.6,0,0,0,21.475,-157.775
0.149,33.87,0,0,0,21.425,-157.775
0.149,35.6,0,0,0,21.475,-157.775
0.15,35.15,0,0,0,21.475,-157.825
0.15,35.15,0,0,0,21.475,-157.825
0.15,33.87,0,0,0,21.425,-157.775
0.165,35.15,0,0,0,21.475,-157.825
0.165,35.15,0,0,0,21.475,-157.825
0.165,33.87,0,0,0,21.425,-157.775
0.166,33.87,0,0,0,21.425,-157.775
0.066,35.15,0,0,0,21.475,-157.825
0.066,33.87,0,0,0,21.425,-157.775
0.066,33.87,0,0,0,21.425,-157.775
0.0665,35.15,0,0,0,21.475,-157.825
0.182,35.15,0,0,0,21.475,-157.825
0.182,35.15,0,0,0,21.475,-157.825
0.182,35.15,0,0,0,21.475,-157.825
0.182,33.31,0,0,0,21.425,-157.825
0.0825,33.87,0,0,0,21.425,-157.775
0.0825,33.87,0,0,0,21.425,-157.775
0.083,35.15,0,0,0,21.475,-157.825
0.083,35.15,0,0,0,21.475,-157.825
0.083,33.87,0,0,0,21.425,-157.775
0.182,35.15,0,0,0,21.475,-157.825
0.182,33.87,0,0,0,21.425,-157.775
0.1,35.15,0,0,0,21.475,-157.825
0.1,33.31,0,0,0,21.425,-157.825
0.199,35.15,0,0,0,21.475,-157.825
0.199,35.15,0,0,0,21.475,-157.825
0.199,35.15,0,0,0,21.475,-157.825
0.199,35.15,0,0,0,21.475,-157.825
0.199,33.31,0,0,0,21.425,-157.825
0.2,35.15,0,0,0,21.475,-157.825
0.2,33.87,0,0,0,21.425,-157.775
0.2,33.87,0,0,0,21.425,-157.775
0.215,35.15,0,0,0,21.475,-157.825
0.215,35.15,0,0,0,21.475,-157.825
0.215,35.15,0,0,0,21.475,-157.825
0.215,35.15,0,0,0,21.475,-157.825
0.215,35.15,0,0,0,21.475,-157.825
0.215,33.31,0,0,0,21.425,-157.825
0.215,33.31,0,0,0,21.425,-157.825
0.215,33.31,0,0,0,21.425,-157.825
0.215,33.87,0,0,0,21.425,-157.775
0.232,35.15,0,0,0,21.475,-157.825
0.232,35.15,0,0,0,21.475,-157.825
0.232,35.15,0,0,0,21.475,-157.825
0.232,35.15,0,0,0,21.475,-157.825
0.232,33.87,0,0,0,21.425,-157.775
0.232,33.87,0,0,0,21.425,-157.775
0.232,33.87,0,0,0,21.425,-157.775
0.25,35.15,0,0,0,21.475,-157.825
0.25,35.15,0,0,0,21.475,-157.825
0.25,33.87,0,0,0,21.425,-157.775
0.25,33.87,0,0,0,21.425,-157.775
0.264,35.15,0,0,0,21.475,-157.825
0.264,33.87,0,0,0,21.425,-157.775
0.265,35.15,0,0,0,21.475,-157.825
0.265,35.15,0,0,0,21.475,-157.825
0.265,35.15,0,0,0,21.475,-157.825
0.265,33.31,0,0,0,21.425,-157.825
0.265,33.31,0,0,0,21.425,-157.825
0.265,35.15,0,0,0,21.475,-157.825
0.265,33.31,0,0,0,21.425,-157.825
0.265,33.31,0,0,0,21.425,-157.825
0.265,33.31,0,0,0,21.425,-157.825
0.265,33.87,0,0,0,21.425,-157.775
0.297,35.15,0,0,0,21.475,-157.825
0.299,33.87,0,0,0,21.425,-157.775
0.3,33.87,0,0,0,21.425,-157.775
0.3,33.87,0,0,0,21.425,-157.775
0.3,33.87,0,0,0,21.425,-157.775
0.31,35.15,0,0,0,21.475,-157.825
0.314,35.15,0,0,0,21.475,-157.825
0.314,35.15,0,0,0,21.475,-157.825
0.314,35.15,0,0,0,21.475,-157.825
0.314,35.15,0,0,0,21.475,-157.825
0.314,35.15,0,0,0,21.475,-157.825
0.314,35.15,0,0,0,21.475,-157.825
0.33,35.15,0,0,0,21.475,-157.825
0.331,35.15,0,0,0,21.475,-157.825
0.331,33.87,0,0,0,21.425,-157.775
0.332,35.15,0,0,0,21.475,-157.825
0.332,35.15,0,0,0,21.475,-157.825
0.332,33.87,0,0,0,21.425,-157.775
0.332,33.87,0,0,0,21.425,-157.775
0.332,33.87,0,0,0,21.425,-157.775
0.333,35.15,0,0,0,21.475,-157.825
0.347,35.15,0,0,0,21.475,-157.825
0.35,35.15,0,0,0,21.475,-157.825
0.35,35.15,0,0,0,21.475,-157.825
0.35,35.15,0,0,0,21.475,-157.825
0.35,35.15,0,0,0,21.475,-157.825
0.35,35.6,0,0,0,21.475,-157.775
0.35,33.87,0,0,0,21.425,-157.775
0.35,35.6,0,0,0,21.475,-157.775
0.364,35.15,0,0,0,21.475,-157.825
0.364,33.31,0,0,0,21.425,-157.825
0.364,33.31,0,0,0,21.425,-157.825
0.365,35.15,0,0,0,21.475,-157.825
0.397,35.15,0,0,0,21.475,-157.825
0.397,35.15,0,0,0,21.475,-157.825
0.397,35.15,0,0,0,21.475,-157.825
0.397,35.15,0,0,0,21.475,-157.825
0.398,35.15,0,0,0,21.475,-157.825
0.398,33.87,0,0,0,21.425,-157.775
0.398,33.87,0,0,0,21.425,-157.775
0.4,35.15,0,0,0,21.475,-157.825
0.4,35.15,0,0,0,21.475,-157.825
0.4,35.15,0,0,0,21.475,-157.825
0.4,35.15,0,0,0,21.475,-157.825
0.4,35.15,0,0,0,21.475,-157.825
0.4,33.31,0,0,0,21.425,-157.825
0.41,35.6,0,0,0,21.475,-157.775
0.415,35.15,0,0,0,21.475,-157.825
0.415,33.31,0,0,0,21.425,-157.825
0.415,33.31,0,0,0,21.425,-157.825
0.431,35.15,0,0,0,21.475,-157.825
0.432,35.15,0,0,0,21.475,-157.825
0.432,33.31,0,0,0,21.425,-157.825
0.45,35.15,0,0,0,21.475,-157.825
0.45,35.15,0,0,0,21.475,-157.825
0.45,35.15,0,0,0,21.475,-157.825
0.45,33.31,0,0,0,21.425,-157.825
0.45,35.15,0,0,0,21.475,-157.825
0.45,33.87,0,0,0,21.425,-157.775
0.464,35.15,0,0,0,21.475,-157.825
0.464,35.15,0,0,0,21.475,-157.825
0.464,35.15,0,0,0,21.475,-157.825
0.464,33.87,0,0,0,21.425,-157.775
0.464,33.87,0,0,0,21.425,-157.775
0.5,35.15,0,0,0,21.475,-157.825
0.5,35.15,0,0,0,21.475,-157.825
0.5,35.15,0,0,0,21.475,-157.825
0.5,35.15,0,0,0,21.475,-157.825
0.5,35.15,0,0,0,21.475,-157.825
0.5,35.15,0,0,0,21.475,-157.825
0.5,33.87,0,0,0,21.425,-157.775
0.5,33.87,0,0,0,21.425,-157.775
0.5,33.87,0,0,0,21.425,-157.775
0.5,33.87,0,0,0,21.425,-157.775
0.5,33.87,0,0,0,21.425,-157.775
0.531,35.15,0,0,0,21.475,-157.825
0.531,35.15,0,0,0,21.475,-157.825
0.531,35.15,0,0,0,21.475,-157.825
0.531,35.15,0,0,0,21.475,-157.825
0.532,33.87,0,0,0,21.425,-157.775
0.55,35.15,0,0,0,21.475,-157.825
0.55,35.15,0,0,0,21.475,-157.825
0.55,35.15,0,0,0,21.475,-157.825
0.55,35.15,0,0,0,21.475,-157.825
0.55,35.15,0,0,0,21.475,-157.825
0.55,33.31,0,0,0,21.425,-157.825
0.55,33.31,0,0,0,21.425,-157.825
0.55,33.31,0,0,0,21.425,-157.825
0.55,33.87,0,0,0,21.425,-157.775
0.565,35.15,0,0,0,21.475,-157.825
0.5985,35.15,0,0,0,21.475,-157.825
0.599,35.15,0,0,0,21.475,-157.825
0.599,33.87,0,0,0,21.425,-157.775
0.6,35.15,0,0,0,21.475,-157.825
0.6,35.15,0,0,0,21.475,-157.825
0.6,35.15,0,0,0,21.475,-157.825
0.6,35.15,0,0,0,21.475,-157.825
0.6,35.15,0,0,0,21.475,-157.825
0.6,33.31,0,0,0,21.425,-157.825
0.6,33.31,0,0,0,21.425,-157.825
0.6,35.15,0,0,0,21.475,-157.825
0.6,33.31,0,0,0,21.425,-157.825
0.6,33.31,0,0,0,21.425,-157.825
0.6,33.31,0,0,0,21.425,-157.825
0.6,33.87,0,0,0,21.425,-157.775
0.6,33.87,0,0,0,21.425,-157.775
0.6,33.87,0,0,0,21.425,-157.775
0.6,33.87,0,0,0,21.425,-157.775
0.665,35.15,0,0,0,21.475,-157.825
0.665,35.15,0,0,0,21.475,-157.825
0.665,35.15,0,0,0,21.475,-157.825
0.665,35.15,0,0,0,21.475,-157.825
0.665,35.15,0,0,0,21.475,-157.825
0.665,35.15,0,0,0,21.475,-157.825
0.665,35.15,0,0,0,21.475,-157.825
0.665,35.15,0,0,0,21.475,-157.825
0.665,35.15,0,0,0,21.475,-157.825
0.665,33.31,0,0,0,21.425,-157.825
0.665,33.31,0,0,0,21.425,-157.825
0.665,33.87,0,0,0,21.425,-157.775
0.665,33.87,0,0,0,21.425,-157.775
0.683,35.15,0,0,0,21.475,-157.825
0.699,35.15,0,0,0,21.475,-157.825
0.7,35.15,0,0,0,21.475,-157.825
0.7,35.15,0,0,0,21.475,-157.825
0.7,33.31,0,0,0,21.425,-157.825
0.732,35.15,0,0,0,21.475,-157.825
0.732,35.15,0,0,0,21.475,-157.825
0.75,35.15,0,0,0,21.475,-157.825
0.75,33.31,0,0,0,21.425,-157.825
0.75,33.31,0,0,0,21.425,-157.825
0.799,35.15,0,0,0,21.475,-157.825
0.799,35.15,0,0,0,21.475,-157.825
0.8,35.15,0,0,0,21.475,-157.825
0.8,35.15,0,0,0,21.475,-157.825
0.8,35.15,0,0,0,21.475,-157.825
0.8,35.15,0,0,0,21.475,-157.825
0.8,33.87,0,0,0,21.425,-157.775
0.8,33.87,0,0,0,21.425,-157.775
0.8,33.87,0,0,0,21.425,-157.775
0.8,33.87,0,0,0,21.425,-157.775
0.8,33.87,0,0,0,21.425,-157.775
0.8,33.87,0,0,0,21.425,-157.775
0.833,35.15,0,0,0,21.475,-157.825
0.85,35.15,0,0,0,21.475,-157.825
0.85,35.15,0,0,0,21.475,-157.825
0.85,35.15,0,0,0,21.475,-157.825
0.85,35.15,0,0,0,21.475,-157.825
0.85,35.15,0,0,0,21.475,-157.825
0.85,35.15,0,0,0,21.475,-157.825
0.866,33.87,0,0,0,21.425,-157.775
0.866,33.87,0,0,0,21.425,-157.775
0.866,33.87,0,0,0,21.425,-157.775
0.9,35.15,0,0,0,21.475,-157.825
0.9,35.15,0,0,0,21.475,-157.825
0.9,35.15,0,0,0,21.475,-157.825
0.9,35.15,0,0,0,21.475,-157.825
0.9,35.15,0,0,0,21.475,-157.825
0.9,33.31,0,0,0,21.425,-157.825
0.9,33.31,0,0,0,21.425,-157.825
0.9,35.15,0,0,0,21.475,-157.825
0.9,35.15,0,0,0,21.475,-157.825
0.933,35.6,0,0,0,21.475,-157.775
0.95,35.15,0,0,0,21.475,-157.825
0.95,33.87,0,0,0,21.425,-157.775
0.95,33.87,0,0,0,21.425,-157.775
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.15,0,0,0,21.475,-157.825
1,33.31,0,0,0,21.425,-157.825
1,33.31,0,0,0,21.425,-157.825
1,35.15,0,0,0,21.475,-157.825
1,35.6,0,0,0,21.475,-157.775
1,35.6,0,0,0,21.475,-157.775
1,35.6,0,0,0,21.475,-157.775
1,35.6,0,0,0,21.475,-157.775
1,33.87,0,0,0,21.425,-157.775
1,33.87,0,0,0,21.425,-157.775
1,33.87,0,0,0,21.425,-157.775
1,33.87,0,0,0,21.425,-157.775
1,33.87,0,0,0,21.425,-157.775
1,33.87,0,0,0,21.425,-157.775
1,33.87,0,0,0,21.425,-157.775
1,35.6,0,0,0,21.475,-157.775
1,35.15,0,0,0,21.475,-157.825
1,35.6,0,0,0,21.475,-157.775
1,35.6,0,0,0,21.475,-157.775
1,35.6,0,0,0,21.475,-157.775
1,35.6,0,0,0,21.475,-157.775
0,39.88,0,0,10,29.475,34.925
0,39.88,0,0,10,29.475,34.925
0.1075,51.1,0,0,0,25.275,-80.225
0.1452,52.71,0,0,0,25.225,-80.275
0.1579,55.92,0,0,0,25.125,-80.375
0.167,36.87,0,0,0,26.175,-80.075
0.167,36.87,0,0,0,26.175,-80.075
0.176,36.87,0,0,0,26.175,-80.075
0.196,36.87,0,0,0,26.175,-80.075
0.1977,52.71,0,0,0,25.225,-80.275
0.2444,52.71,0,0,0,25.225,-80.275
0.5269,51.1,0,0,0,25.275,-80.225
