BP,DHD,Dtrc7,Atrc7,Drec7,lat,lon
0.205,61.97,0,0,0,-10.725,143.975
0.205,61.17,0,0,0,-10.675,143.975
0.205,62.82,0,0,0,-10.775,143.975
0.205,61.97,0,0,0,-10.725,143.975
0.205,66.72,0,0,0,-10.875,144.025
0.205,67.17,0,0,0,-10.925,144.025
0.205,67.76,0,0,22,-10.975,144.025
0.205,68.6,0,0,22,-11.075,144.025
0.205,70.09,0,0,23,-11.125,144.025
0.205,73.07999,0,0,23,-11.175,144.075
0.205,69.24999,0,0,0,-11.575,143.025
0.205,67.54,0,0,0,-11.475,143.025
0.4827,82.28,0,0,0,-18.475,146.875
0.4961,82.28,0,0,0,-18.475,146.875
0.8305,82.28,0,0,0,-18.475,146.875
0,67.32,0,0,0,-10.525,143.075
0,68.89,0,0,8,-10.375,143.325
0,82.12,0,0,0,-11.575,143.875
0,84.98,0,0,0,-11.625,143.875
0,67.09,0,0,0,-11.025,143.975
0,67.76,0,0,22,-10.975,144.025
0.205,90.46,0,0,0,-12.875,143.625
0.205,96.8,0,0,0,-13.225,143.675
0.205,90.12,0,0,0,-14.675,145.425
0.205,81.91,0,0,0,-15.125,145.575
0.205,94.43999,0,0,0,-13.775,143.825
0.205,94.99,0,0,0,-13.125,143.675
0.205,91.13,0,0,0,-13.625,143.925
0.205,95.71001,0,0,0,-13.325,143.775
0.205,93.21,0,0,0,-13.075,143.675
0.205,81.61,0,0,0,-15.525,145.525
0.4493,84.07999,0,0,0,-17.975,146.175
0.6201,84.07999,0,0,0,-17.975,146.175
0.5014,82.68001,0,0,0,-17.825,146.575
0.5075,82.68001,0,0,0,-17.825,146.575
0.8995,82.68001,0,0,0,-17.825,146.575
0.13,77.63,0,0,7,-24.025,151.725
0.6002,84.77,0,0,0,-17.775,146.525
0.6987,84.77,0,0,0,-17.775,146.525
0.9286,84.77,0,0,0,-17.775,146.525
0.4328,90.43,0,0,0,-17.675,146.175
0.5276,90.43,0,0,0,-17.675,146.175
0,91.82001,0,0,0,-20.625,164.325
0,87.81999,0,0,0,-20.675,164.325
0.6468,89.93001,0,0,0,-17.525,146.375
0.7846,89.93001,0,0,0,-17.525,146.375
0.8041,89.93001,0,0,0,-17.525,146.375
0,89.82,0,0,0,-20.625,164.275
0,91.82001,0,0,0,-20.625,164.325
0,56.6,0,0,27,24.825,-80.725
0.205,73.72,0,0,0,-18.575,147.475
0.7298,88.13999,0,0,0,-17.475,146.425
0.8008,88.84,0,0,0,-17.175,146.375
0.8666,88.13999,0,0,0,-17.475,146.425
0.8668,90.06,0,0,0,-17.475,146.375
0.8773,88.84,0,0,0,-17.175,146.375
0,91.82001,0,0,0,-20.625,164.325
0,91.82001,0,0,0,-20.625,164.325
0.205,77.17,0,0,0,-20.075,148.875
0.205,58.62,0,0,0,-19.425,148.875
0.205,61.87,0,0,0,-19.375,148.775
0.205,61.09,0,0,0,-19.475,148.775
0.205,59.81,0,0,0,-19.475,148.825
0.205,67.07999,0,0,0,-19.375,148.075
0.205,69.07,0,0,0,-21.125,149.925
0.205,64.66,0,0,0,-19.275,148.075
0.205,62.54,0,0,0,-19.425,148.675
0.3599,95.56,0,0,0,-17.225,146.075
0.5424,95.56,0,0,0,-17.225,146.075
0.7348,95.56,0,0,0,-17.225,146.075
0.941,88.84,0,0,0,-17.175,146.375
0,68.64,0,0,0,-20.575,150.125
0,65.06001,0,0,0,-20.675,150.225
0,64.27,0,0,0,-20.675,150.275
0,66.77,0,0,0,-20.525,150.225
0,64.47,0,0,0,-20.725,150.475
0,61.69,0,0,7,-20.325,150.125
0,58.25,0,0,0,-20.025,149.725
0,65.06,0,0,0,-21.125,150.475
0,86.95999,0,0,0,-20.475,164.175
0.205,66.25999,0,0,0,-21.025,150.375
0.205,66.7,0,0,0,-21.025,150.575
0.205,69.06,0,0,0,-20.975,151.425
0.6401,95.93001,0,0,0,-16.625,146.125
0.6977,95.93001,0,0,0,-16.625,146.125
0.7401,95.69,0,0,0,-16.925,145.975
0.787,95.93001,0,0,0,-16.625,146.125
0,63.2,0,0,8,-21.375,152.025
0,69.75999,0,0,0,-21.075,151.675
0,63.26,0,0,0,-21.225,151.825
0,62.26,0,0,0,-21.375,150.975
0,62.99,0,0,0,-21.375,151.075
0,63.01,0,0,0,-21.025,151.125
0,63.07001,0,0,0,-20.975,151.175
0,71.29,0,0,0,-20.875,151.325
0,68.53,0,0,0,-20.925,151.325
0,67.84,0,0,0,-20.975,151.375
0,62.57,0,0,0,-21.375,151.425
0,60.79,0,0,0,-21.475,151.475
0,71.39999,0,0,0,-20.975,151.475
0,69.1,0,0,0,-21.025,151.525
0,58.97,0,0,0,-21.525,151.525
0,57.2,0,0,0,-21.475,151.625
0,69.75999,0,0,0,-21.075,151.675
0,56.56,0,0,0,-21.575,151.725
0,73.31,0,0,0,-21.075,151.725
0,70.88,0,0,0,-21.125,151.775
0,70.88,0,0,0,-21.125,151.775
0,70.88,0,0,0,-21.125,151.775
0,65.39999,0,0,0,-21.175,151.775
0,65.39999,0,0,0,-21.175,151.775
0,57.56,0,0,0,-21.525,151.825
0,68.83,0,0,0,-21.175,151.825
0,58.3,0,0,0,-21.325,151.825
0,59,0,0,0,-21.375,151.875
0,58.27,0,0,0,-21.825,151.875
0,58.51,0,0,0,-21.875,151.925
0,62.34,0,0,0,-21.825,151.975
0,60.73,0,0,0,-21.975,152.075
0,62.95,0,0,0,-21.925,152.125
0,64.53,0,0,0,-21.325,152.225
0,61.83,0,0,0,-21.625,152.325
0,66.29001,0,0,0,-21.225,152.375
0,56.85,0,0,0,-21.575,152.475
0,57.54,0,0,0,-21.525,152.475
0,56.31,0,0,0,-21.625,152.475
0,59.76,0,0,0,-21.425,152.475
0,57.54,0,0,0,-21.525,152.475
0,56.88,0,0,0,-21.475,152.525
0,64.59,0,0,0,-21.225,152.525
0,56.88,0,0,0,-21.475,152.525
0,64.59,0,0,0,-21.225,152.525
0,67.64,0,0,0,-21.175,152.575
0.205,62.49,0,0,0,-19.325,149.025
0.205,70.5,0,0,0,-19.325,149.225
0.205,80.63,0,0,0,-19.325,149.425
0.205,69.55,0,0,0,-19.225,148.925
0.205,74.34,0,0,0,-18.975,148.425
0.205,72.74,0,0,0,-18.975,148.375
0.205,78.21,0,0,0,-19.025,148.575
0.205,67.83,0,0,0,-21.025,149.875
0.205,66.81999,0,0,0,-20.975,150.525
0.205,66.24001,0,0,0,-21.025,150.525
0.205,67.14,0,0,0,-19.025,148.075
0.205,71.82999,0,0,0,-19.025,148.425
0.205,74.35001,0,0,0,-19.125,148.675
0.205,75.73,0,0,0,-19.125,148.825
0.205,73.16,0,0,0,-19.175,148.875
0.205,58.87,0,0,0,-20.075,150.375
0.205,60.43,0,0,0,-20.125,150.425
0.205,61.2,0,0,0,-20.225,150.475
0.205,68.69,0,0,0,-20.475,150.675
0.205,65.37,0,0,0,-20.625,150.875
0.7259,95.69,0,0,0,-16.925,145.975
0.8009,95.69,0,0,0,-16.925,145.975
0,62.4,0,0,0,-19.625,149.725
0,65.59,0,0,0,-19.625,149.775
0,71.45,0,0,0,-18.875,147.975
0,58.34,0,0,0,-19.625,149.675
0,72.23,0,0,0,-19.625,149.875
0,65.68,0,0,0,-20.825,151.075
0,69.2,0,0,0,-19.675,149.925
0,60.84,0,0,0,-19.575,149.575
0,66.24001,0,0,0,-19.875,150.225
0,64.04001,0,0,0,-21.025,150.875
0,64.13,0,0,0,-20.725,150.925
0,64.57001,0,0,0,-20.775,150.975
0,64.25,0,0,0,-20.875,151.075
0,66.24001,0,0,0,-19.875,150.225
0,65.10001,0,0,0,-21.375,165.025
0,66.86,0,0,0,-21.375,164.975
0,65.10001,0,0,0,-21.375,165.025
0,66.86,0,0,0,-21.375,164.975
0,65.10001,0,0,0,-21.375,165.025
0.33,66.86,0,0,0,-21.375,164.975
0,66.86,0,0,0,-21.375,164.975
0.5828,74.28,0,0,0,-18.625,147.075
0.6207,74.28,0,0,0,-18.625,147.075
0.7783,74.28,0,0,0,-18.625,147.075
0.205,59,0,0,0,-23.525,151.775
0,60.71,0,0,0,-23.775,152.275
0,58.78,0,0,0,-23.875,152.375
0,57.42,0,0,0,-23.625,152.125
0,57.51,0,0,0,-23.825,152.275
0,56.06,0,0,0,-23.925,152.375
0,59.1,0,0,0,-23.675,152.175
0,64.57001,0,0,0,-23.575,151.675
0,73.74001,0,0,0,-4.525,129.925
0,73.74001,0,0,0,-4.525,129.925
0,74.21999,0,0,0,-4.475,129.925
0,74.21999,0,0,0,-4.475,129.925
0.9,89.24,0,0,0,-14.275,-170.625
0,96.32001,0,0,0,22.675,59.375
0,96.32001,0,0,0,22.675,59.375
0.0375,56.88,0,0,0,-8.675,115.425
0.156,80.85001,0,0,0,-19.075,152.375
0.06,80.69,0,0,0,-16.525,147.825
0.06,76.27,0,0,0,-21.875,153.675
0.181,69.18999,0,0,0,-22.175,155.325
0.088,80.69,0,0,0,-16.525,147.825
0.193,72.74001,0,0,0,-21.275,155.775
0.222,94.64,0,0,0,-17.575,151.475
0.222,79.95,0,0,0,-19.125,152.375
0.224,71.78,0,0,0,-22.175,155.475
0.225,83.18001,0,0,0,-18.975,152.325
0.256,72.79,0,0,0,-21.225,155.775
0.273,81.47001,0,0,0,-16.975,149.125
0.286,81.87,0,0,0,-16.925,150.025
0.291,69.18999,0,0,0,-22.175,155.325
0.302,80.69,0,0,0,-16.525,147.825
0.312,69.18999,0,0,0,-22.175,155.325
0.317,93.78,0,0,0,-17.425,151.875
0.328,80.69,0,0,0,-16.525,147.825
0.328,92.45,0,0,0,-17.125,151.825
0.333,81.47001,0,0,0,-16.975,149.125
0.339,81.28,0,0,0,-16.925,149.225
0.349,95.04,0,0,0,-17.475,151.725
0.358,83.18001,0,0,0,-18.975,152.325
0.371,81.95,0,0,0,-16.925,149.175
0.373,71.78,0,0,0,-22.175,155.475
0.375,95.04,0,0,0,-17.475,151.725
0.375,74.24,0,0,0,-21.175,155.775
0.38,74.24,0,0,0,-21.175,155.775
0.393,94.64,0,0,0,-17.575,151.475
0.395,72.79,0,0,0,-21.225,155.775
0.444,81.47001,0,0,0,-16.975,149.125
0.444,76.27,0,0,0,-21.875,153.675
0.449,81.95,0,0,0,-16.925,149.175
0.461,81.47001,0,0,0,-16.975,149.125
0.462,97.79001,0,0,0,-17.125,152.075
0.467,72.74001,0,0,0,-21.275,155.775
0.468,76.27,0,0,0,-21.875,153.675
0.474,81.87,0,0,0,-16.925,150.025
0.476,81.28,0,0,0,-16.925,149.225
0.478,93.78,0,0,0,-17.425,151.875
0.483,94.64,0,0,0,-17.575,151.475
0.505,76.27,0,0,0,-21.875,153.675
0.513,97.79001,0,0,0,-17.125,152.075
0.526,69.18999,0,0,0,-22.175,155.325
0.53,93.78,0,0,0,-17.425,151.875
0.546,78.61,0,0,0,-19.275,152.325
0.555,93.78,0,0,0,-17.425,151.875
0.574,92.45,0,0,0,-17.125,151.825
0.656,94.64,0,0,0,-17.575,151.475
0.695,79.95,0,0,0,-19.125,152.375
0.704,92.45,0,0,0,-17.125,151.825
0.725,95.18,0,0,0,-17.325,152.075
0.727,95.18,0,0,0,-17.325,152.075
0.777,80.85001,0,0,0,-19.075,152.375
0.832,78.61,0,0,0,-19.275,152.325
0.055,57.07,0,0,0,-8.675,115.475
0,62.93999,0,0,0,22.675,121.475
0,62.93999,0,0,0,22.675,121.475
0,62.93999,0,0,0,22.675,121.475
0,62.93999,0,0,0,22.675,121.475
0,62.93999,0,0,0,22.675,121.475
0,62.93999,0,0,0,22.675,121.475
0.0375,56.88,0,0,0,-8.675,115.425
0,57.84,0,0,0,7.075,117.225
0,59.66,0,0,0,7.075,117.275
0,61.06,0,0,0,7.025,117.325
0,60.57,0,0,0,7.075,117.375
0,60.57,0,0,0,7.075,117.375
0.1383,81.52,0,0,22,19.325,166.625
0.1386,81.53,0,0,23,19.325,166.575
0.0576,81.53,0,0,23,19.325,166.575
0,62.24,0,0,0,6.975,117.275
0,62.24,0,0,0,6.975,117.275
0,65.48,0,0,0,6.925,117.325
0,65,0,0,0,6.925,117.375
0,73.74001,0,0,0,-4.525,129.925
0,73.74001,0,0,0,-4.525,129.925
0,63.41,0,0,0,7.025,117.475
0,63.41,0,0,0,7.025,117.475
0,65.03,0,0,0,7.025,117.575
0,61.61,0,0,0,21.975,120.725
0,72.46999,0,0,0,6.825,117.375
0,65.49,0,0,0,6.925,117.425
0,71.85,0,0,0,6.825,117.425
0,70.66,0,0,0,6.825,117.475
0,61.61,0,0,0,21.975,120.725
0.024,86.64,0,0,0,-18.825,146.525
0,60.6,0,0,0,7.075,117.325
0,60.56,0,0,0,7.125,117.375
0,60.56,0,0,0,7.125,117.375
0,61.96,0,0,0,7.075,117.475
0,61.03,0,0,0,7.125,117.525
0.0863,87.79,0,0,0,-18.825,146.425
0.0175,57.07,0,0,0,-8.675,115.475
0,56.77,0,0,0,7.125,117.175
0,56.77,0,0,0,7.125,117.175
0,56.77,0,0,0,7.125,117.175
0.55,86.32,0,0,0,-17.825,146.475
0.05,82.28,0,0,0,-18.475,146.875
0.0394,82.64,0,0,0,-19.175,146.875
0.0547,74.28,0,0,0,-18.625,147.075
0,82.64,0,0,0,-19.175,146.875
0.0081,82.96,0,0,0,-17.975,146.125
0.1194,90.43,0,0,0,-17.675,146.175
0.0631,90.43,0,0,0,-17.675,146.175
0.2156,82.96,0,0,0,-17.975,146.125
0,58.19,0,0,14,-9.525,143.525
0,56.77,0,0,14,-9.525,143.575
0,56.77,0,0,14,-9.525,143.575
0.0219,82.94,0,0,0,-18.025,146.125
0.0438,82.94,0,0,0,-18.025,146.125
0,58.19,0,0,14,-9.525,143.525
0.01,57.83,0,0,0,7.225,117.475
0.1,57.83,0,0,0,7.225,117.475
0.05,59.37999,0,0,0,7.175,117.425
0,58.66,0,0,0,7.225,117.375
0,59.08001,0,0,0,7.175,117.375
0.05,57.37,0,0,0,7.275,117.375
0,58.43,0,0,0,7.175,117.275
0,58.43,0,0,0,7.175,117.275
0,58.43,0,0,0,7.175,117.275
0,58.43,0,0,0,7.175,117.275
0,58.88,0,0,0,7.125,117.275
0.0264,94.01,0,0,0,13.375,144.625
0.0267,94.11,0,0,0,13.325,144.625
0.0315,94.11,0,0,0,13.325,144.625
0.3,56.48,0,0,0,7.325,117.325
0,56.83,0,0,0,7.325,117.375
0.0187,96.03,0,0,0,13.225,144.725
0.0365,96.03,0,0,0,13.225,144.725
0.0741,96.03,0,0,0,13.225,144.725
0.018,92.20999,0,0,0,13.375,144.775
0.0329,92.20999,0,0,0,13.375,144.775
0.464,92.78,0,0,0,13.325,144.775
0.048,68.07,0,0,0,-18.825,147.675
0.0056,87.79,0,0,0,-18.825,146.425
0.0256,87.79,0,0,0,-18.825,146.425
0.1594,86.64,0,0,0,-18.825,146.525
0.0775,86.64,0,0,0,-18.825,146.525
0.0061,90.5,0,0,0,13.575,144.975
0.0941,90.23001,0,0,0,13.625,144.925
0.038,79.07001,0,0,9,-18.425,147.475
0.0431,88.96,0,0,0,-18.575,146.475
0.0463,88.96,0,0,0,-18.575,146.475
0.0061,95.52,0,0,0,14.125,145.125
0.0114,97.16,0,0,0,14.175,145.225
0.0148,95.66,0,0,0,14.175,145.175
0.0377,83.50999,0,0,8,-18.275,147.375
0.035,73.87,0,0,0,-18.675,147.725
0.01,87.63999,0,0,0,-25.275,152.825
0.06,82.60001,0,0,0,-25.225,152.775
0,57.98,0,0,0,25.125,121.925
0,57.98,0,0,0,25.125,121.925
0.0094,64.61,0,0,0,-23.175,151.075
0.0131,64.61,0,0,0,-23.175,151.075
0.0138,66.09,0,0,0,-23.225,150.975
0.0144,66.09,0,0,0,-23.225,150.975
0.0094,63.75,0,0,0,-23.075,150.925
0.04,78.98,0,0,7,-23.975,151.625
0.125,63.75,0,0,0,-23.075,150.925
0.0074,90.91,0,0,0,14.975,145.625
0.0153,91.50999,0,0,0,14.925,145.625
0.4723,91.42,0,0,0,15.025,145.575
0.0231,94.75,0,0,0,15.275,145.775
0.024,94.75,0,0,0,15.275,145.775
0.0531,95.03999,0,0,0,15.275,145.825
0.12,80.25,0,0,0,-24.975,152.575
0.1,79.21,0,0,0,-24.875,152.475
0.375,69.8,0,0,9,-23.325,150.925
0,69.8,0,0,9,-23.325,150.925
0,57.98,0,0,0,25.125,121.925
0.453,92.14999,0,0,0,14.825,145.575
0.3795,92.14999,0,0,0,14.825,145.575
0,92.43001,0,0,0,14.825,145.525
0,102.37,0,0,0,17.325,145.825
0,102.37,0,0,0,17.325,145.825
0,101.16,0,0,0,17.275,145.875
0.012,89.86,0,0,0,18.775,145.625
0.0173,89.86,0,0,0,18.775,145.625
0.078,89.86,0,0,0,18.775,145.625
0.0062,89.94,0,0,0,18.075,145.725
0.0073,91.03,0,0,0,18.075,145.775
0.0295,91.03,0,0,0,18.075,145.775
0,57.33,0,0,27,24.825,-80.725
0.4376,98.81,0,0,0,17.625,145.825
0,99.41,0,0,0,17.575,145.825
0.0057,81.67001,0,0,0,19.675,145.375
0.0092,82.09,0,0,0,19.725,145.375
0.0207,81.67001,0,0,0,19.675,145.375
0.1092,90.97,0,0,0,20.525,144.925
0.059,89.44,0,0,0,20.525,144.875
0,90.97,0,0,0,20.525,144.925
0.0221,83.71,0,0,0,20.025,145.225
0.0345,83.71,0,0,0,20.025,145.225
0.0383,83.71,0,0,0,20.025,145.225
0.0225,62.09,0,0,7,9.375,-76.175
0.025,62.09,0,0,7,9.375,-76.175
0.06,60.96,0,0,7,9.375,-76.225
0.0062,94.12001,0,0,0,16.725,145.775
0.043,94.12001,0,0,0,16.725,145.775
0.087,94.12001,0,0,0,16.725,145.775
0.3225,57.24,0,0,0,12.475,-61.475
0.0125,57.24,0,0,0,12.475,-61.475
0.045,57.24,0,0,0,12.475,-61.475
0.0325,57.24,0,0,0,12.475,-61.475
0,71.88,9,3.05,21,24.825,-80.825
0.005,97.41,0,0,0,-17.175,146.025
0.0106,97.41,0,0,0,-17.175,146.025
0.0313,97.41,0,0,0,-17.175,146.025
0.3125,97.41,0,0,0,-17.175,146.025
0.0056,95.69,0,0,0,-16.925,145.975
0.0075,95.69,0,0,0,-16.925,145.975
0,56.56001,0,0,0,18.175,-78.075
0,56.28,0,0,0,24.575,-81.825
0.0625,75.52,0,0,0,-20.475,149.025
0,75.52,0,0,0,-20.475,149.025
0,59.16,0,0,0,18.175,-78.275
0.3125,81.96,0,0,0,-20.125,148.725
0,81.96,0,0,0,-20.125,148.725
0,78.52,0,0,0,7.275,134.525
0,78.29,0,0,0,7.325,134.575
0,81.37001,0,0,0,7.125,134.275
0,81.18,0,0,8,7.425,134.375
0,78.72,0,0,0,7.325,134.475
0,78.72,0,0,0,7.325,134.475
0,79.27,0,0,0,7.575,134.625
0,78.78,0,0,0,7.825,134.575
0,78.34,0,0,0,7.425,134.625
0,78.34,0,0,0,7.425,134.625
0,78.37,0,0,0,7.575,134.475
0,56.08,0,0,0,25.125,121.825
0,56.08,0,0,0,25.125,121.825
0,57.98,0,0,0,25.125,121.925
0,57.98,0,0,0,25.125,121.925
0,57.98,0,0,0,25.125,121.925
0,57.98,0,0,0,25.125,121.925
0.0088,75.32,0,0,0,-20.325,148.925
0.0331,74.27,0,0,0,-20.375,148.875
0,75.32,0,0,0,-20.325,148.925
0,74.27,0,0,0,-20.375,148.875
0.005,75.18999,0,0,0,-20.325,148.775
0.3125,75.83,0,0,0,-20.275,148.825
0.0625,75.18999,0,0,0,-20.325,148.775
0,75.83,0,0,0,-20.275,148.825
0.0426,56.92,0,0,0,13.225,-59.675
0.0083,56.92,0,0,0,13.225,-59.675
0.0095,56.92,0,0,0,13.225,-59.675
0.0071,56.52,0,0,0,13.275,-59.625
0,59.43,0,0,0,24.625,-81.425
0,85.36,0,0,0,-14.275,-170.675
0.0157,56.92,0,0,0,13.225,-59.675
0,56.92,0,0,0,13.225,-59.675
0,56.52,0,0,0,13.275,-59.625
0,56.52,0,0,0,13.275,-59.625
0.055,88.18,0,0,0,22.725,59.325
0,68.16,0,0,0,22.175,120.675
0,67.05,0,0,0,22.025,120.675
0,69.2,0,0,0,22.075,120.725
0,57.57,0,0,0,22.075,120.975
0,64.13,0,0,0,22.025,121.025
0,64.13,0,0,0,22.025,121.025
0.0115,56.92,0,0,0,13.225,-59.675
0.02,75.14999,0,0,0,6.475,117.875
0.0065,57.03,0,0,0,13.275,-59.675
0.03,75.32,0,0,0,6.475,117.925
0.0107,56.92,0,0,0,13.225,-59.675
0.0169,56.92,0,0,0,13.225,-59.675
0.0325,73.84,0,0,0,6.575,117.925
0.0226,56.92,0,0,0,13.225,-59.675
0,56.92,0,0,0,13.225,-59.675
0.0076,56.92,0,0,0,13.225,-59.675
0.03,83.75999,0,0,0,-4.675,146.075
0,84.53,0,0,0,-4.675,146.075
0,84.53,0,0,0,-4.675,146.075
0,84.53,0,0,0,-4.675,146.075
0.0103,56.92,0,0,0,13.225,-59.675
0,56.92,0,0,0,13.225,-59.675
0.07,74.41,0,0,0,6.525,117.925
0.01,85.64,0,0,0,-4.675,146.075
0,85.64,0,0,0,-4.675,146.075
0,85.64,0,0,0,-4.675,146.075
0.0122,56.92,0,0,0,13.225,-59.675
0.04,60.19,0,0,0,13.075,-59.625
0.035,73.84,0,0,0,6.575,117.925
0,86.59,0,0,0,-4.675,146.075
0,87.99,0,0,0,-4.625,146.075
0,87.99,0,0,0,-4.625,146.075
0,87.99,0,0,0,-4.625,146.075
0,88.47,0,0,0,-4.625,146.075
0,88.47,0,0,0,-4.625,146.075
0,88.47,0,0,0,-4.625,146.075
0.0149,60.19,0,0,0,13.075,-59.625
0.022,60.19,0,0,0,13.075,-59.625
0.0364,60.19,0,0,0,13.075,-59.625
0,59.43,0,0,0,24.625,-81.425
0.0123,60.19,0,0,0,13.075,-59.625
0.0128,60.19,0,0,0,13.075,-59.625
0,60.19,0,0,0,13.075,-59.625
0,77.98,0,0,0,32.475,-64.775
0.0156,64.43999,0,0,0,-17.225,146.075
0.4375,64.43999,0,0,0,-17.225,146.075
0.125,64.43999,0,0,0,-17.225,146.075
0,64.43999,0,0,0,-17.225,146.075
0,80.27,0,0,0,32.375,-64.625
0.0722,60.19,0,0,0,13.075,-59.625
0.0476,60.19,0,0,0,13.075,-59.625
0.0115,60.19,0,0,0,13.075,-59.625
0.0176,60.19,0,0,0,13.075,-59.625
0.075,74.41,0,0,0,6.525,117.925
0.25,57.98,0,0,0,25.125,121.925
0,61.8,0,0,0,25.225,121.675
0,61.8,0,0,0,25.225,121.675
0.0076,60.19,0,0,0,13.075,-59.625
0,60.19,0,0,0,13.075,-59.625
0.0075,74.41,0,0,0,6.525,117.925
0.0546,60.19,0,0,0,13.075,-59.625
0.025,65.96,0,0,0,17.825,-76.925
0.1275,74.41,0,0,0,6.525,117.925
0.0382,60.19,0,0,0,13.075,-59.625
0.955,85.61,0,0,0,27.975,50.175
0.955,111.37,0,0,0,29.225,50.325
0.01,56.08,0,0,0,25.125,121.825
0.01,56.08,0,0,0,25.125,121.825
0.0141,59.26,0,0,0,13.075,-59.575
0.0294,59.26,0,0,0,13.075,-59.575
0.045,57.24,0,0,0,12.475,-61.475
0.0341,59.26,0,0,0,13.075,-59.575
0,59.26,0,0,0,13.075,-59.575
0.025,57.24,0,0,0,12.475,-61.475
0.0769,57.24,0,0,0,24.525,-82.025
0.0875,57.24,0,0,0,12.475,-61.475
0.0197,59.26,0,0,0,13.075,-59.575
0.0347,59.26,0,0,0,13.075,-59.575
0.1325,74.41,0,0,0,6.525,117.925
0.0343,59.26,0,0,0,13.075,-59.575
0.0439,59.26,0,0,0,13.075,-59.575
0.115,73.84,0,0,0,6.575,117.925
0.1175,74.41,0,0,0,6.525,117.925
0.0067,59.26,0,0,0,13.075,-59.575
0.0375,59.26,0,0,0,13.075,-59.575
0.065,75.32,0,0,0,6.475,117.925
0.0175,75.32,0,0,0,6.475,117.925
0.0352,59.26,0,0,0,13.075,-59.575
0,59.26,0,0,0,13.075,-59.575
0.3418,86.87,0,0,0,26.775,128.175
0.014,59.26,0,0,0,13.075,-59.575
0,59.26,0,0,0,13.075,-59.575
0.3,96.89,0,0,0,26.375,127.975
0.3745,90.02001,0,0,0,26.525,128.075
0.2425,75.14999,0,0,0,6.475,117.875
0.06,92.05,0,0,0,26.525,127.825
0.2071,92.05,0,0,0,26.525,127.825
0.8043,92.05,0,0,0,26.525,127.825
0.05,75.28,0,0,0,12.175,-69.025
0,57.24,0,0,0,12.475,-61.475
0.129,76.47,0,0,0,12.125,-68.275
0.214,76.47,0,0,0,12.125,-68.275
0.333,76.47,0,0,0,12.125,-68.275
0.391,76.47,0,0,0,12.125,-68.275
0.1625,57.24,0,0,0,12.475,-61.475
0.2936,91.84999,0,0,0,13.525,144.775
0.3689,91.84999,0,0,0,13.525,144.775
0.4393,91.84999,0,0,0,13.525,144.775
0.5395,90.2,0,0,0,13.625,144.875
0.5588,90.2,0,0,0,13.625,144.875
0.5633,90.2,0,0,0,13.625,144.875
0.2619,94.63,0,0,0,26.375,127.725
0.4658,94.63,0,0,0,26.375,127.725
0.5897,94.63,0,0,0,26.375,127.725
0.8,94.63,0,0,0,26.375,127.725
0.9326,94.63,0,0,0,26.375,127.725
0.2188,92.20999,0,0,0,13.375,144.775
0.28,92.20999,0,0,0,13.375,144.775
0.2965,92.20999,0,0,0,13.375,144.775
0.394,92.20999,0,0,0,13.375,144.775
0.4199,92.20999,0,0,0,13.375,144.775
0.1012,93.46999,0,0,0,13.475,144.725
0.182,93.46999,0,0,0,13.475,144.725
0.0859,93.46999,0,0,0,13.475,144.725
0.25,93.46999,0,0,0,13.475,144.725
0.2984,95.62,0,0,0,13.225,144.675
0.3404,95.62,0,0,0,13.225,144.675
0.3925,93.46999,0,0,0,13.475,144.725
0.4937,94.01,0,0,0,13.375,144.625
0.5169,94.01,0,0,0,13.375,144.625
0.5363,94.01,0,0,0,13.375,144.625
0.5583,95.62,0,0,0,13.225,144.675
0.6061,93.46999,0,0,0,13.475,144.725
0.0925,74.41,0,0,0,6.525,117.925
0.2246,96.09999,0,0,0,26.425,127.775
0.5868,96.09999,0,0,0,26.425,127.775
0.6009,96.09999,0,0,0,26.425,127.775
0.188,76.47,0,0,0,12.125,-68.275
0.561,76.47,0,0,0,12.125,-68.275
0.7676,76.27,0,0,44,16.275,-86.525
0.8373,76.43999,7,1.43,44,16.325,-86.525
0.8511,76.43999,7,1.43,44,16.325,-86.525
0.8626,76.27,0,0,44,16.275,-86.525
0.8662,76.43999,7,1.43,44,16.325,-86.525
0.906,76.43999,7,1.43,44,16.325,-86.525
0.1368,93.69,0,0,0,26.425,127.725
0.3424,93.69,0,0,0,26.425,127.725
0.4275,93.69,0,0,0,26.425,127.725
0.7,85.61,0,0,0,27.975,50.175
0.95,85.61,0,0,0,27.975,50.175
0.8301,85.78,22,5.009999,30,16.125,-86.925
0.8512,85.78,22,5.009999,30,16.125,-86.925
0.8867,85.78,22,5.009999,30,16.125,-86.925
0.8933,85.47,22,5.769999,30,16.075,-86.975
0.0467,90.76,0,0,0,26.725,127.925
0.3566,90.76,0,0,0,26.725,127.925
0.7054,90.76,0,0,0,26.725,127.925
0.1818,76.47,0,0,0,12.125,-68.275
0.727,76.47,0,0,0,12.125,-68.275
0.7152,76.27,0,0,44,16.275,-86.525
0.7404,76.43999,7,1.43,44,16.325,-86.525
0.7933,85.2,22,4.85,30,16.125,-86.875
0.7972,76.27,0,0,44,16.275,-86.525
0.8333,85.47,22,5.769999,30,16.075,-86.975
0.87,84.73,22,5.52,30,16.075,-86.875
0.8852,84.73,22,5.52,30,16.075,-86.875
0.8916,85.47,22,5.769999,30,16.075,-86.975
0.895,85.03999,22,5.58,30,16.075,-86.925
